trial_number,status,fold,seed,N_train,N_validation,train_signature,validation_signature,worker_pid,worker_wall_time_s,worker_peak_gpu_allocated_gb,worker_peak_gpu_reserved_gb,worker_runtime_signature,worker_tf32_matmul,worker_tf32_cudnn,worker_deterministic_algorithms,worker_inner_threads,R2,RMSE,MAE,NRMSE_range,NRMSE_std,bias,residual_std,pearson_r,slope,intercept,negative_prediction_pct,val_data_loss,val_physics_loss,val_total_loss,active_tit_pcd_pct,active_tit_violation_pct,active_tit_near_zero_pct,dNOx_dTIT_phys_mean,dNOx_dTIT_phys_median,dNOx_dTIT_phys_q05,dNOx_dTIT_phys_q95,g_star_tit_mean,g_star_tit_median,g_star_tit_q05,g_star_tit_q95,diagnostic_only_cdp_negative_gradient_pct,diagnostic_only_cdp_positive_gradient_pct,diagnostic_only_cdp_near_zero_pct,diagnostic_only_dNOx_dCDP_median,physics_mode,best_epoch,parameter_count,training_time_s,requested_batch_size,effective_batch_size,requested_max_epochs,physics_warmup_epochs,effective_min_epochs,stopped_epoch,stop_reason,use_lbfgs,lbfgs_outer_steps_executed,physics_evaluation_rows,physics_evaluation_sampling,physical_scale_tit_delta_x,physical_scale_nox_delta_y,synthetic_attempted,synthetic_accepted,synthetic_acceptance_pct,synthetic_feature,knn_threshold,knn_k,knn_quantile,train_kth_at_protocol_quantile
7,COMPLETE,0,42,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,31868,3.145789499991224,0.4556732177734375,0.615234375,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,-0.08241130501468064,11.048538163336616,8.927438632836418,0.14306574116645523,1.040260952756521,3.5697683445991033,10.457249688995914,0.20190550160445508,0.0203931557268119,63.484879404403735,0.0,0.41525107622146606,0.0032971161417663097,-0.5053722858428955,54.58984375,45.41015625,0.0,0.006338277831673622,0.005896637216210365,-0.09612424671649933,0.10542752593755722,0.009351853281259537,0.008700231090188026,-0.14182713627815247,0.15555372834205627,47.705078125,52.294921875,0.0,0.09405015408992767,TIT_INC,60,143363,3.145402099995408,FULL_BATCH,25813,300,30,75,120,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0999755859375,36.66660079956054,192,192,100.0,TIT,1.4710406161479248,20,0.99,1.4710406161479248
7,COMPLETE,1,42,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,29092,2.557893299992429,0.4794282913208008,0.65625,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,-0.00488235984613139,10.175656044843109,8.14847192147962,0.13420807963285886,1.0022250814786249,-0.7074254110556881,10.153194319446241,-0.03423735724093389,-1.2702835301754915e-05,65.78706252572178,0.0,0.3217681646347046,2.162144312478631e-07,0.21541635692119598,46.77734375,53.22265625,0.146484375,-1.3728173144045286e-05,-4.320174775784835e-05,-0.00071340351132676,0.0007588983862660825,-1.9862329281750135e-05,-6.250556907616556e-05,-0.001032173284329474,0.0010979966027662158,53.955078125,46.044921875,0.0,-0.0005874115158803761,TIT_INC,5,143363,2.557499500006088,FULL_BATCH,27493,300,30,75,75,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,37.11560134887693,192,183,95.3125,TIT,1.4510427975077411,20,0.99,1.4510427975077411
8,COMPLETE,0,42,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,28408,42.68153489999531,0.11968660354614258,0.138671875,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,-0.28915455398628587,12.057607815472062,10.061402741878751,0.15613202156818193,1.1352686127935214,5.708944034008753,10.621762841302957,-0.007664214057615844,-5.381807040160456e-05,66.87464119685953,0.0,1.029964804649353,0.0007104981923475862,0.9863861799240112,49.169921875,50.830078125,0.0,-0.001050740946084261,-0.00044503179378807545,-0.04117988795042038,0.038140974938869476,-0.0015503226313740015,-0.000656625023111701,-0.060759130865335464,0.056275345385074615,48.388671875,51.611328125,0.0,0.03122568503022194,TIT_INC,1,65395,42.68106770000304,512,512,200,100,100,100,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0999755859375,36.66660079956054,1280,1275,99.609375,TIT,1.4710406161479248,20,0.99,1.4710406161479248
8,COMPLETE,1,42,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,20740,45.693751200000406,0.110382080078125,0.119140625,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,-8.194211641288085e-05,10.151321914521112,8.137971380129963,0.1338871335547231,0.9998283538733287,-0.07046502139292607,10.153236001913907,-0.00032297896203223103,-1.7750386566916663e-06,66.42329628637259,0.0,0.7115325927734375,0.000277211656793952,0.036167263984680176,47.75390625,52.24609375,0.0,-0.0008927803137339652,-0.0007855438161641359,-0.026864206418395042,0.023690421134233475,-0.0012917009880766273,-0.0011365480022504926,-0.038867928087711334,0.034276001155376434,51.171875,48.828125,0.0,-0.0069510797038674355,TIT_INC,10,65395,45.69329060000018,512,512,200,100,100,100,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,37.11560134887693,1280,1273,99.453125,TIT,1.4510427975077411,20,0.99,1.4510427975077411
8,COMPLETE,2,42,26989,2856,424f72a3df11b24bdd551a74968aa5efe8f47b52221df203d3bd3ed6f8a96c5a,f1c78e2ff146b5069b0310a8b0222fe8d495ed8d7dbf78dc149a7df8702a8f3a,28408,57.0797237999941,0.11283493041992188,0.138671875,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,-0.1651900391370933,11.593592284230246,9.280453872947799,0.139142033071206,1.0792506935052268,4.366704076612029,10.741679477984096,0.013328846407661878,6.657731698904708e-05,65.95450156335404,0.0,0.9488980174064636,0.00029115326469764113,0.6403809189796448,52.099609375,47.900390625,0.048828125,0.0005947154713794589,0.0009892068337649107,-0.026734428480267525,0.028932470828294754,0.0008769123815000057,0.0014585928292945027,-0.03942011296749115,0.0426611453294754,48.046875,51.953125,0.0,0.010745242238044739,TIT_INC,5,65395,57.079243100000895,512,512,200,100,100,100,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0,36.622398376464815,1280,1275,99.609375,TIT,1.4524626095825595,20,0.99,1.4524626095825595
8,COMPLETE,3,42,26466,3379,ad1e190147cfc7079fe69ab58be273b0089b28a9cb71d4377b9a01145e874910,b3de2bff6a2b887166deba8883b54b43de7150168fdd2094f9852f380bd9133e,20740,56.51240590000816,0.11618375778198242,0.138671875,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,-0.0007819181637280792,11.29960704148877,8.34861118421642,0.1226418492375049,1.0002428411203506,0.11673946329812815,11.300676307198184,-0.036282736905824536,-0.0003027393360863677,64.20181892218415,0.0,0.8956180214881897,0.0015553140547126532,0.8547145128250122,48.779296875,51.220703125,0.0,-0.0008108462207019329,-0.0011749621480703354,-0.062003616243600845,0.06012766808271408,-0.001209591398946941,-0.001752766314893961,-0.09249477833509445,0.08969630300998688,51.220703125,48.779296875,0.0,-0.036546021699905396,TIT_INC,1,65395,56.5117842000036,512,512,200,100,100,100,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0,36.19874954223633,1280,1275,99.609375,TIT,1.4666428059277477,20,0.99,1.4666428059277477
8,COMPLETE,4,42,27061,2784,2cf8e61e68345fca034455d14ca0a91ba8af3af3a30bcfad11a389cf00a64d26,e85c7d3201b31d98e24a7a8ea73439fb69c13286f849eaf6812d38684b5bedb5,45684,57.70070270000724,0.11272478103637695,0.119140625,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,-6.690618366334e-05,10.470472285665329,8.156315082791208,0.13981134781227716,0.9998538326920446,-0.011714762654797784,10.472346710521965,-0.00024716092428932635,-1.942522236405829e-06,65.95758472984647,0.0,0.7571086883544922,0.0006544949719682336,0.4536227285861969,50.5859375,49.4140625,0.048828125,0.00017205082986038178,0.0003827062319032848,-0.04141119122505188,0.03970241919159889,0.00025171966990455985,0.0005599200376309454,-0.060586828738451004,0.05808679759502411,50.09765625,49.90234375,0.0,-0.003005744656547904,TIT_INC,5,65395,57.70024479999847,512,512,200,100,100,100,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,36.704002380371094,1280,1253,97.890625,TIT,1.460840509680585,20,0.99,1.460840509680585
9,COMPLETE,0,42,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,28408,24.55420210000011,0.0910801887512207,0.09765625,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,-0.12067721500292783,11.242138502606485,9.375442594762832,0.1455726407778113,1.0584891446137177,8.024800189903804,7.874238878157909,0.6943197732408894,0.35838691227320146,47.267400048520855,0.0,0.428519070148468,0.016454314813017845,0.4292947053909302,75.439453125,24.560546875,0.0,0.2505674958229065,0.005056979134678841,-0.007325241342186928,1.484169840812683,0.36970144510269165,0.007461353205144405,-0.010808074846863747,2.1898281574249268,61.279296875,38.720703125,0.0,-0.011884601786732674,TIT_INC,105,39425,24.5538394000032,1024,1024,800,80,80,165,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0999755859375,36.66660079956054,3584,3517,98.13058035714286,TIT,1.4710406161479248,20,0.99,1.4710406161479248
9,COMPLETE,1,42,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,45684,20.028141100003268,0.08732080459594727,0.09765625,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.39052081041918774,7.924725868789521,6.109234597407231,0.10452026245581289,0.7805255007187895,3.099872992963207,7.294840150238004,0.7061046241651914,0.4126631705464995,42.15403861525039,0.0,0.21224935352802277,0.018421510234475136,0.21311771869659424,81.103515625,18.896484375,0.048828125,0.5379974842071533,0.02748054452240467,-0.02741933800280094,2.896352767944336,0.7783907055854797,0.039759665727615356,-0.03967111185193062,4.190528869628906,57.958984375,42.041015625,0.0,-0.02104080095887184,TIT_INC,65,39425,20.02778469999612,1024,1024,800,80,80,125,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,37.11560134887693,3584,3515,98.07477678571429,TIT,1.4510427975077411,20,0.99,1.4510427975077411
9,COMPLETE,2,42,26989,2856,424f72a3df11b24bdd551a74968aa5efe8f47b52221df203d3bd3ed6f8a96c5a,f1c78e2ff146b5069b0310a8b0222fe8d495ed8d7dbf78dc149a7df8702a8f3a,45684,21.167614299993147,0.08858346939086914,0.09765625,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.02213150932190322,10.620864491152673,8.847247629940343,0.1274677116498997,0.9886991957870646,7.156851601533863,7.848809314393679,0.7116996070654277,0.36353277382840826,46.35807614629114,0.0,0.38224512338638306,0.01997876912355423,0.3831869065761566,70.166015625,29.833984375,0.0,0.24292008578777313,0.004655470140278339,-0.02053861692547798,1.8089914321899414,0.3581874668598175,0.006864525843411684,-0.030284343287348747,2.6673712730407715,55.712890625,44.287109375,0.0,-0.0073356544598937035,TIT_INC,45,39425,21.16725289999158,1024,1024,800,80,80,105,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0,36.622398376464815,3584,3534,98.60491071428571,TIT,1.4524626095825595,20,0.99,1.4524626095825595
9,COMPLETE,3,42,26466,3379,ad1e190147cfc7079fe69ab58be273b0089b28a9cb71d4377b9a01145e874910,b3de2bff6a2b887166deba8883b54b43de7150168fdd2094f9852f380bd9133e,28408,21.303097800002433,0.08967256546020508,0.09765625,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.2125479106530953,10.023183594376478,7.643299798211885,0.10878801065805845,0.8872536539278714,4.943805283644948,8.720407330634806,0.6636452551000293,0.3139773658533926,48.89431475546644,0.0,0.3288151025772095,0.021496932953596115,0.3298284411430359,72.75390625,27.24609375,0.0,0.3392331600189209,0.008980339393019676,-0.05169764533638954,2.1207633018493652,0.5060558915138245,0.013396549969911575,-0.07712069898843765,3.1636786460876465,65.91796875,34.08203125,0.0,-0.05230351909995079,TIT_INC,50,39425,21.30276020000747,1024,1024,800,80,80,110,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0,36.19874954223633,3584,3536,98.66071428571429,TIT,1.4666428059277477,20,0.99,1.4666428059277477
9,COMPLETE,4,42,27061,2784,2cf8e61e68345fca034455d14ca0a91ba8af3af3a30bcfad11a389cf00a64d26,e85c7d3201b31d98e24a7a8ea73439fb69c13286f849eaf6812d38684b5bedb5,7956,27.068745700002182,0.08844280242919922,0.09765625,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.27283178785339224,8.92830846638849,6.937341646216382,0.11921896226959168,0.8525884216127422,3.0301512137226676,8.39989403987545,0.6024153837237284,0.315033172187884,48.21684524393078,0.0,0.26320767402648926,0.01952255517244339,0.2641279399394989,81.884765625,18.115234375,0.048828125,0.43537700176239014,0.024531759321689606,-0.018167616799473763,2.278284788131714,0.6369802951812744,0.035891298204660416,-0.026580210775136948,3.333254814147949,62.548828125,37.451171875,0.0,-0.026156289502978325,TIT_INC,85,39425,27.068376900002477,1024,1024,800,80,80,145,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,36.704002380371094,3584,3548,98.99553571428571,TIT,1.460840509680585,20,0.99,1.460840509680585
10,COMPLETE,0,42,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,28408,11.946747199996025,0.34978771209716797,0.435546875,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.7031056270869822,5.7864158752610075,4.060002320342594,0.07492736719131311,0.5448125718042182,1.8755950104622614,5.474685891992656,0.8582006186226043,0.7768474831703017,15.52413973765454,0.0,0.11327683180570602,0.0006121111800894141,-0.03360426798462868,97.998046875,2.001953125,0.0,0.5258322358131409,0.49388211965560913,0.09763764590024948,1.0477579832077026,0.7758426070213318,0.7287015914916992,0.14406009018421173,1.5459212064743042,76.708984375,23.291015625,0.0,-3.787782669067383,TIT_INC,420,54915,11.945363100006944,FULL_BATCH,25813,500,250,250,480,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0999755859375,36.66660079956054,640,624,97.5,TIT,1.4710406161479248,20,0.99,1.4710406161479248
10,COMPLETE,1,42,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,7956,12.237136700001429,0.36781978607177734,0.462890625,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.7723218579616744,4.843568841573958,3.4790664205745774,0.06388247302508095,0.4770548606891945,-1.0973776505917918,4.718621407951136,0.8855988364089815,0.7990100366980054,12.267177271865961,0.0,0.07790471613407135,0.0015163004864007235,-0.07085351645946503,97.75390625,2.24609375,0.0,0.6212230920791626,0.5954538583755493,0.1572176069021225,1.2257583141326904,0.8988039493560791,0.8615201711654663,0.22746708989143372,1.7734633684158325,78.41796875,21.58203125,0.0,-3.8474836349487305,TIT_INC,440,54915,12.236709699995117,FULL_BATCH,27493,500,250,250,500,MAX_EPOCHS,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,37.11560134887693,640,639,99.84375,TIT,1.4510427975077411,20,0.99,1.4510427975077411
10,COMPLETE,2,42,26989,2856,424f72a3df11b24bdd551a74968aa5efe8f47b52221df203d3bd3ed6f8a96c5a,f1c78e2ff146b5069b0310a8b0222fe8d495ed8d7dbf78dc149a7df8702a8f3a,28408,15.955013300001156,0.3612990379333496,0.447265625,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.7914899420584861,4.904369084792037,3.4416717601423503,0.0588604350282137,0.4565490666052719,0.5660342622537907,4.872448452546955,0.8912978110346024,0.7837014997248548,13.888269452560717,0.0,0.08360767364501953,0.0007070034043863416,-0.06599284708499908,98.193359375,1.806640625,0.0,0.5383049249649048,0.5033032894134521,0.09605274349451065,1.1153405904769897,0.7937345504760742,0.7421244978904724,0.14163048565387726,1.644577980041504,78.02734375,21.97265625,0.0,-4.062084197998047,TIT_INC,470,54915,15.954230499992264,FULL_BATCH,26989,500,250,250,500,MAX_EPOCHS,False,0,2048,deterministic_evenly_spaced_full_fold,54.0,36.622398376464815,640,621,97.03125,TIT,1.4524626095825595,20,0.99,1.4524626095825595
10,COMPLETE,3,42,26466,3379,ad1e190147cfc7079fe69ab58be273b0089b28a9cb71d4377b9a01145e874910,b3de2bff6a2b887166deba8883b54b43de7150168fdd2094f9852f380bd9133e,7956,16.399037399998633,0.35483312606811523,0.447265625,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.7213425054481496,5.962508066074041,4.065431794107013,0.06471490668940236,0.5278020719052483,-0.06960968577533687,5.962984145431732,0.8501580157544602,0.6910933732627746,19.720704727409853,0.0,0.11522404849529266,0.0017080358229577541,-0.031228497624397278,95.849609375,4.150390625,0.0,0.4992215037345886,0.4669938087463379,0.022778021171689034,1.0667093992233276,0.7447206974029541,0.69664466381073,0.03397943824529648,1.5912789106369019,70.654296875,29.345703125,0.0,-3.109226703643799,TIT_INC,490,54915,16.398628199996892,FULL_BATCH,26466,500,250,250,500,MAX_EPOCHS,False,0,2048,deterministic_evenly_spaced_full_fold,54.0,36.19874954223633,640,623,97.34375,TIT,1.4666428059277477,20,0.99,1.4666428059277477
10,COMPLETE,4,42,27061,2784,2cf8e61e68345fca034455d14ca0a91ba8af3af3a30bcfad11a389cf00a64d26,e85c7d3201b31d98e24a7a8ea73439fb69c13286f849eaf6812d38684b5bedb5,27316,15.26742170000216,0.3607053756713867,0.46484375,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.6211517756695213,6.444427936011468,4.4101837188348005,0.08605191160730931,0.6153959244178744,-1.082153573803518,6.354061477138489,0.7959939498098878,0.6671143841275844,20.878034658275684,0.0,0.13600268959999084,0.0006903534522280097,-0.009978286921977997,97.65625,2.34375,0.0,0.5432664752006531,0.5075924396514893,0.08816801756620407,1.1395702362060547,0.7948284149169922,0.7426353693008423,0.12899461388587952,1.6672532558441162,75.830078125,24.169921875,0.0,-3.545548439025879,TIT_INC,460,54915,15.266257000010228,FULL_BATCH,27061,500,250,250,500,MAX_EPOCHS,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,36.704002380371094,640,634,99.0625,TIT,1.460840509680585,20,0.99,1.460840509680585
11,COMPLETE,0,42,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,7956,204.39347429999907,0.14651203155517578,0.154296875,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.6754895667931622,6.049548912438272,3.9825307963386414,0.07833463450872781,0.5695875257310709,1.412085535034301,5.883165875786621,0.8333686170845422,0.7249271664553535,18.23620172788372,0.0,0.14880728721618652,0.025005068629980087,0.1574365198612213,93.798828125,6.201171875,0.0,0.328118234872818,0.24367502331733704,-0.022548798471689224,1.0464468002319336,0.48412418365478516,0.35953187942504883,-0.03326977416872978,1.5439867973327637,64.208984375,35.791015625,0.0,-1.5417912006378174,TIT_INC,220,138401,204.39309470000444,256,256,400,40,75,280,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0999755859375,36.66660079956054,2560,2532,98.90625,TIT,1.4710406161479248,20,0.99,1.4710406161479248
11,COMPLETE,1,42,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,27316,151.98425229999702,0.1344151496887207,0.154296875,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.7410928861837335,5.1650769858263015,3.7368237583004698,0.06812288665898109,0.5087209787900165,-0.12076182430293285,5.164763128019723,0.8609642220760336,0.7369567134272594,17.369944639994888,0.0,0.0952100157737732,0.01715480536222458,0.10113012045621872,92.3828125,7.6171875,0.0,0.38283708691596985,0.2628104090690613,-0.03261162340641022,1.2380459308624268,0.5539000034332275,0.38024187088012695,-0.04718346148729324,1.7912414073944092,55.37109375,44.62890625,0.0,-0.609198808670044,TIT_INC,125,138401,151.98383019999892,256,256,400,40,75,185,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,37.11560134887693,2560,2533,98.9453125,TIT,1.4510427975077411,20,0.99,1.4510427975077411
11,COMPLETE,2,42,26989,2856,424f72a3df11b24bdd551a74968aa5efe8f47b52221df203d3bd3ed6f8a96c5a,f1c78e2ff146b5069b0310a8b0222fe8d495ed8d7dbf78dc149a7df8702a8f3a,27316,235.06492109999817,0.13772964477539062,0.154296875,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.775745596897236,5.086161324169627,3.481067772339038,0.06104223866279309,0.47347215615440197,0.1135206623237674,5.085784749629529,0.881414346134237,0.8052330441422975,12.109587162719206,0.0,0.10375015437602997,0.012798052281141281,0.10816675424575806,94.384765625,5.615234375,0.0,0.4046538770198822,0.3261224627494812,-0.015525896102190018,1.1473900079727173,0.5966651439666748,0.48087000846862793,-0.02289304882287979,1.6918351650238037,63.96484375,36.03515625,0.0,-1.618255376815796,TIT_INC,190,138401,235.06450409999525,256,256,400,40,75,250,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0,36.622398376464815,2560,2540,99.21875,TIT,1.4524626095825595,20,0.99,1.4524626095825595
11,COMPLETE,3,42,26466,3379,ad1e190147cfc7079fe69ab58be273b0089b28a9cb71d4377b9a01145e874910,b3de2bff6a2b887166deba8883b54b43de7150168fdd2094f9852f380bd9133e,7956,190.56731410000066,0.14273405075073242,0.154296875,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.7323586442471605,5.843462026561009,3.951999179990237,0.06342282401991903,0.5172640993589966,-0.3065239307124716,5.8362806721299,0.856224976416846,0.7287453293767873,17.071592150445227,0.0,0.12796208262443542,0.03678521513938904,0.14065662026405334,92.529296875,7.470703125,0.0,0.3475642800331116,0.2654111981391907,-0.04901571944355965,1.0912561416625977,0.5184839963912964,0.3959309458732605,-0.07311989367008209,1.6278969049453735,58.59375,41.40625,0.0,-1.2729942798614502,TIT_INC,125,138401,190.56684379999933,256,256,400,40,75,185,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0,36.19874954223633,2560,2541,99.2578125,TIT,1.4666428059277477,20,0.99,1.4666428059277477
11,COMPLETE,4,42,27061,2784,2cf8e61e68345fca034455d14ca0a91ba8af3af3a30bcfad11a389cf00a64d26,e85c7d3201b31d98e24a7a8ea73439fb69c13286f849eaf6812d38684b5bedb5,34244,192.31172490000608,0.13771820068359375,0.154296875,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.6272837424315028,6.392061016418092,4.313569062057582,0.08535266047427775,0.6103952650556987,-0.6498477171207296,6.360084250813923,0.7944735313563464,0.6254507355882578,24.058856884345406,0.0,0.13717390596866608,0.02157781645655632,0.1446203887462616,92.138671875,7.861328125,0.0,0.34313857555389404,0.2626144289970398,-0.07240346074104309,1.0650155544281006,0.5020303726196289,0.3842191994190216,-0.10593020170927048,1.5581756830215454,59.47265625,40.52734375,0.0,-1.2429163455963135,TIT_INC,120,138401,192.3113061999902,256,256,400,40,75,180,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,36.704002380371094,2560,2546,99.453125,TIT,1.460840509680585,20,0.99,1.460840509680585
12,COMPLETE,0,42,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,34244,5.444222499994794,0.18107128143310547,0.220703125,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.7204781205516075,5.61457082048412,3.953755515908438,0.07270217325488552,0.5286327208804181,1.3534994853867426,5.449661495697033,0.859580711451268,0.7787977898590518,14.882758763992936,0.0,0.12683695554733276,0.0,0.12683695554733276,100.0,0.0,0.0,0.9272797107696533,0.942699670791626,0.4067258834838867,1.2946404218673706,1.3681609630584717,1.3909122943878174,0.6001063585281372,1.9101855754852295,100.0,0.0,0.0,-7.680987358093262,TIT_INC,215,8193,5.443871700001182,FULL_BATCH,25813,600,150,150,275,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0999755859375,36.66660079956054,1280,1274,99.53125,TIT,1.4710406161479248,20,0.99,1.4710406161479248
