trial_number,state,objective,failure_reason,config_hash,config_source,config_json,MAE_mean,NRMSE_mean,R2_mean,R2_median,R2_min,R2_std,RMSE_mean,active_tit_pcd_mean,active_tit_pcd_min,active_tit_violation_max,bias_abs_mean,objective_definition,parameter_count,physics_admissible,physics_level,training_time_s,val_data_loss,val_physics_loss,val_total_loss
84,COMPLETE,0.7403056371349651,,b0958ec2e4c2fc1f8f040b6ca499671a0cc4cb45589f26832629efc87c8a70d6,OPTUNA_AUTONOMOUS_R6,"{""activation"":""softplus"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.08,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":10.0,""hidden_widths"":[48,32,96,256,96,64],""huber_delta"":1.3345582628930954,""lambda_phys"":0.11679033902302852,""learning_rate"":0.006137486362376017,""loss_data"":""huber"",""lr_scheduler"":""cosine"",""max_epochs"":400,""name"":""TRIAL_0084_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":128,""synthetic_levels"":3,""synthetic_local_span_std"":0.25,""target_transform"":""original"",""tau_softplus"":0.01577547309209407,""use_lbfgs"":false,""weight_decay"":2.3508152171664687e-06}",3.179009724014852,0.4427425956684388,0.8010222728810887,0.8080756827893847,0.7047481208906841,0.050681675243696454,4.717037028341908,99.111328125,98.14453125,1.85546875,0.6411977419526934,predictive_only_robust_score_R6,60993.0,True,B,523.5379740999997,0.0761742576956749,0.004965768562396988,0.07675421163439751
85,COMPLETE,0.7407498891671255,,9b19a31b3f1d7e611a13df5ecc1b0c799254e6653ca791a00ded85a1f8f3b50f,OPTUNA_AUTONOMOUS_R6,"{""activation"":""gelu"",""batch_size"":256,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.03,""fourier_dim"":32,""fourier_scale"":0.027664495323804585,""gradient_clip"":10.0,""hidden_widths"":[48,48,96,256,160],""huber_delta"":1.3116371095978712,""lambda_phys"":1.0,""learning_rate"":0.002890657256724615,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":400,""name"":""TRIAL_0085_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.0,""physics_weighting"":""ADAPTIVE_LEARNED"",""synthetic_base_rows"":512,""synthetic_batch_size"":64,""synthetic_levels"":3,""synthetic_local_span_std"":0.25,""target_transform"":""original"",""tau_softplus"":0.04734414587046274,""use_lbfgs"":false,""weight_decay"":2.105033965788711e-06}",3.1423173083559774,0.4382334837009066,0.8043193006679694,0.8260990455026518,0.6968586421387605,0.056269398337232324,4.665737063718888,100.0,100.0,0.0,0.6449623170572001,predictive_only_robust_score_R6,76291.0,True,A,585.5363042999998,0.07397437542676925,1.0154829718458284e-09,-17.21461601257324
86,PRUNED,0.6954182246408946,PRUNED: median_pruner_after_two_folds,8637cc65dd32d41534482222bfa176f581b9837f9870a459615ee119f625cda1,OPTUNA_AUTONOMOUS_R6,"{""activation"":""softplus"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.03,""fourier_dim"":8,""fourier_scale"":0.0701659726050506,""gradient_clip"":5.0,""hidden_widths"":[96,192,160,128,96,192],""huber_delta"":0.9951425509910904,""lambda_phys"":0.010286413760633484,""learning_rate"":0.0022538085001117206,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":150,""name"":""TRIAL_0086_TIT_INC"",""nonnegative_output"":false,""optimizer"":""RMSprop"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":128,""synthetic_levels"":3,""synthetic_local_span_std"":0.25,""target_transform"":""original"",""tau_softplus"":0.12635364894555526,""use_lbfgs"":false,""weight_decay"":2.089472623607819e-07}",,,,,,,,,,,,,,,,,,,
87,PRUNED,0.7774150861777082,PRUNED: median_pruner_after_two_folds,fa85d5fef25292148ef2b408296dbc9f9d7c482ee94faf78cfff46d09c424cbc,OPTUNA_AUTONOMOUS_R6,"{""activation"":""softplus"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.03,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":10.0,""hidden_widths"":[160,256],""huber_delta"":1.2855098390206123,""lambda_phys"":0.011592418821228214,""learning_rate"":0.003306223761532584,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":700,""name"":""TRIAL_0087_TIT_INC"",""nonnegative_output"":false,""optimizer"":""AdamW"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.0,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":128,""synthetic_levels"":5,""synthetic_local_span_std"":0.5,""target_transform"":""original"",""tau_softplus"":0.04662575294231749,""use_lbfgs"":false,""weight_decay"":0.0}",,,,,,,,,,,,,,,,,,,
88,COMPLETE,0.7789755355678638,,0cb2542017267b8e151f1698cdf06714568f059b932100f275afd6d573c347b5,OPTUNA_AUTONOMOUS_R6,"{""activation"":""gelu"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.03,""fourier_dim"":64,""fourier_scale"":0.02990155930430492,""gradient_clip"":10.0,""hidden_widths"":[48,64,96,256,256],""huber_delta"":1.0117859949731272,""lambda_phys"":0.004887168974160852,""learning_rate"":0.007499499102197235,""loss_data"":""huber"",""lr_scheduler"":""cosine"",""max_epochs"":150,""name"":""TRIAL_0088_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":128,""synthetic_levels"":7,""synthetic_local_span_std"":0.25,""target_transform"":""original"",""tau_softplus"":0.13685700705160134,""use_lbfgs"":false,""weight_decay"":1.2908185441636016e-06}",2.9960333298085975,0.4239919590513047,0.8181912502375933,0.8305067996934852,0.7530840551687329,0.038460624651808356,4.518874255503938,89.0625,86.669921875,13.330078125,0.5187103345146252,predictive_only_robust_score_R6,106449.0,False,C,313.2080896999996,0.06655235812067986,0.05613784044981003,0.06682671383023261
89,COMPLETE,0.7350800090330428,,3e0cbeff3613b4eac056782104fc616d56750df39aabe1396e71c0a74903f036,OPTUNA_AUTONOMOUS_R6,"{""activation"":""gelu"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.03,""fourier_dim"":64,""fourier_scale"":0.029322279252771605,""gradient_clip"":10.0,""hidden_widths"":[48,256,96,256,96],""huber_delta"":0.9668701999925707,""lambda_phys"":0.011430228595494247,""learning_rate"":0.004364694185177296,""loss_data"":""huber"",""lr_scheduler"":""reduce_on_plateau"",""max_epochs"":500,""name"":""TRIAL_0089_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":128,""synthetic_levels"":7,""synthetic_local_span_std"":0.25,""target_transform"":""original"",""tau_softplus"":0.060055212588765505,""use_lbfgs"":false,""weight_decay"":1.876014199324951e-06}",3.04006623168564,0.44040817189446474,0.8022728119843758,0.8173447118603961,0.6923292738490359,0.05748250032935101,4.6889275165065,95.46875,93.212890625,6.787109375,0.6740249792015586,predictive_only_robust_score_R6,93009.0,False,C,291.58220319999964,0.06919729337096214,0.018879113160073756,0.0694130852818489
90,COMPLETE,0.7437272736520798,,5cb1d9e0939863c4ece5da995a95f38c10291dda4bd6607082310495c781ed2d,OPTUNA_AUTONOMOUS_R6,"{""activation"":""tanh"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.03,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":10.0,""hidden_widths"":[32,256,96],""huber_delta"":0.9997192604674358,""lambda_phys"":0.005714926600939085,""learning_rate"":0.005100591059251284,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":600,""name"":""TRIAL_0090_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""data_only_dropout"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.25,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":128,""synthetic_levels"":5,""synthetic_local_span_std"":0.25,""target_transform"":""original"",""tau_softplus"":0.07078792919741944,""use_lbfgs"":false,""weight_decay"":0.0}",3.1375745178178494,0.43869146309108,0.8044982877899123,0.8140167824132339,0.7069779455321852,0.051143571701927064,4.672657551669005,86.89453125,81.8359375,18.1640625,0.3775690662785407,predictive_only_robust_score_R6,33537.0,False,C,184.8528198999993,0.07095978111028671,0.06459708511829376,0.07132894918322563
91,COMPLETE,0.7250438718864268,,5e46d12b03b4597d6384be7752cd286960e32917f8cdf2af616b676c1c703572,OPTUNA_AUTONOMOUS_R6,"{""activation"":""gelu"",""batch_size"":1024,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.0,""fourier_dim"":64,""fourier_scale"":0.030965553123373693,""gradient_clip"":10.0,""hidden_widths"":[48,192,96,256,64,64],""huber_delta"":0.9699208733330472,""lambda_phys"":0.0034962252358325405,""learning_rate"":0.005163971817275341,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":150,""name"":""TRIAL_0091_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.0,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":256,""synthetic_levels"":3,""synthetic_local_span_std"":0.25,""target_transform"":""original"",""tau_softplus"":0.17877411833630727,""use_lbfgs"":false,""weight_decay"":1.7391818191298245e-06}",3.0713165303922727,0.44391181343639,0.7985854026860377,0.8182246471812261,0.6767078066172458,0.06306746506892369,4.726180146709677,89.384765625,85.15625,14.84375,0.4704204592844549,predictive_only_robust_score_R6,79633.0,False,C,121.97150150000198,0.07069865316152572,0.0896392859518528,0.07101205214858056
92,COMPLETE,0.7439976886596306,,adaf666d34fc6d7f76101e21343b15c056ff9b3004a8faa77b8c67569f6ce109,OPTUNA_AUTONOMOUS_R6,"{""activation"":""gelu"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.15,""fourier_dim"":64,""fourier_scale"":0.03015675814688137,""gradient_clip"":10.0,""hidden_widths"":[32,64,96,160,32,64],""huber_delta"":1.0,""lambda_phys"":0.006672896957461574,""learning_rate"":0.0015949223054818609,""loss_data"":""mse"",""lr_scheduler"":""cosine"",""max_epochs"":150,""name"":""TRIAL_0092_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.1,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":128,""synthetic_levels"":7,""synthetic_local_span_std"":0.25,""target_transform"":""original"",""tau_softplus"":0.1257307334737951,""use_lbfgs"":false,""weight_decay"":2.1033830723712382e-07}",3.2135862083985933,0.4467063852114945,0.7976888712234376,0.8125946145558814,0.7088380651331637,0.04852421909375803,4.759832453282405,90.78125,82.03125,17.96875,0.5381114235170785,predictive_only_robust_score_R6,35329.0,False,C,430.09589620000406,0.16052666753530503,0.05852049961686134,0.16091717183589935
93,PRUNED,0.8042555803145156,PRUNED: median_pruner_after_two_folds,bec265b6b84af25122e3b883ac687fc3c355ea3088536370171682709f2175bf,OPTUNA_AUTONOMOUS_R6,"{""activation"":""silu"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.03,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":10.0,""hidden_widths"":[48,256,96],""huber_delta"":1.0,""lambda_phys"":0.002594991349223063,""learning_rate"":0.0050005162207788665,""loss_data"":""mse"",""lr_scheduler"":""none"",""max_epochs"":400,""name"":""TRIAL_0093_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.0,""physics_warmup_fraction"":0.1,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":128,""synthetic_levels"":5,""synthetic_local_span_std"":0.25,""target_transform"":""original"",""tau_softplus"":0.061443493968411214,""use_lbfgs"":false,""weight_decay"":0.0}",,,,,,,,,,,,,,,,,,,
94,PRUNED,0.7279145732834937,PRUNED: median_pruner_after_two_folds,bb08850a336b57f9f783acb80f96e162f29381d41ac4a9bba772bd7c12441cd5,OPTUNA_AUTONOMOUS_R6,"{""activation"":""gelu"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.03,""fourier_dim"":8,""fourier_scale"":0.05013331121573079,""gradient_clip"":1.0,""hidden_widths"":[48,64,48,96,96],""huber_delta"":1.2392864052825368,""lambda_phys"":0.03386529546616629,""learning_rate"":0.009524490915793528,""loss_data"":""huber"",""lr_scheduler"":""cosine"",""max_epochs"":150,""name"":""TRIAL_0094_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.1,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":128,""synthetic_levels"":7,""synthetic_local_span_std"":0.25,""target_transform"":""original"",""tau_softplus"":0.055930320507835356,""use_lbfgs"":false,""weight_decay"":1.7267287393086417e-06}",,,,,,,,,,,,,,,,,,,
95,PRUNED,0.7236741977529049,PRUNED: median_pruner_after_two_folds,faebea3fcfc0edc15a90ceb6d9cefc1012df31e55c9a4a8a86cfdfc18614b2c4,OPTUNA_AUTONOMOUS_R6,"{""activation"":""softplus"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.03,""fourier_dim"":8,""fourier_scale"":0.023312431897886163,""gradient_clip"":10.0,""hidden_widths"":[32,32,96,256,96,192],""huber_delta"":0.9184944067236498,""lambda_phys"":0.0031292843572787057,""learning_rate"":0.0030753219787035325,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":400,""name"":""TRIAL_0095_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.0,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":128,""synthetic_batch_size"":256,""synthetic_levels"":5,""synthetic_local_span_std"":0.25,""target_transform"":""original"",""tau_softplus"":0.08136053697422951,""use_lbfgs"":false,""weight_decay"":0.0}",,,,,,,,,,,,,,,,,,,
96,COMPLETE,0.7330833626699926,,6a67adc50c2eed569853a00a9b0fa348877c8a0b8d94fde4771459cf7ee79ce8,OPTUNA_AUTONOMOUS_R6,"{""activation"":""softplus"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.03,""fourier_dim"":64,""fourier_scale"":0.07183989998655846,""gradient_clip"":10.0,""hidden_widths"":[64,64,96,256,128],""huber_delta"":1.2610966629325746,""lambda_phys"":0.0008534248090430492,""learning_rate"":0.0018926017751377392,""loss_data"":""huber"",""lr_scheduler"":""cosine"",""max_epochs"":150,""name"":""TRIAL_0096_TIT_INC"",""nonnegative_output"":false,""optimizer"":""NAdam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":128,""synthetic_levels"":7,""synthetic_local_span_std"":0.25,""target_transform"":""original"",""tau_softplus"":0.08256751562669261,""use_lbfgs"":false,""weight_decay"":1.9203454461109525e-07}",3.129726776348268,0.44446598245484437,0.7986133140826797,0.8104842762939016,0.6930257697190935,0.057387134579018506,4.734356754160825,93.447265625,89.74609375,10.25390625,0.6053014698970359,predictive_only_robust_score_R6,76513.0,False,C,374.39289519999875,0.07541101947426795,0.025079945847392083,0.07543242275714875
97,COMPLETE,0.7275684289264139,,7d419aaa070a59f604811df8af2b919bb4fd608469d96eaaf6ddaad93b18a06f,OPTUNA_AUTONOMOUS_R6,"{""activation"":""tanh"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.03,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":10.0,""hidden_widths"":[96,48,64,192],""huber_delta"":0.9175341602565318,""lambda_phys"":1.0,""learning_rate"":0.00023704086786600423,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":400,""name"":""TRIAL_0097_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.0,""physics_weighting"":""ADAPTIVE_LEARNED"",""synthetic_base_rows"":128,""synthetic_batch_size"":512,""synthetic_levels"":5,""synthetic_local_span_std"":0.5,""target_transform"":""log1p"",""tau_softplus"":0.031731795069613274,""use_lbfgs"":false,""weight_decay"":0.0}",3.0503780301161925,0.4400570879525196,0.8019660453198993,0.812164798088873,0.6832630046112398,0.06235417798981824,4.6876190660570165,99.94140625,99.755859375,0.244140625,0.6121764408579154,predictive_only_robust_score_R6,21427.0,True,A,628.1529637000003,0.07619443461298943,6.313269807378674e-05,-4.931395435333252
98,COMPLETE,0.7492547691328482,,65ddea5907b0b75d3cd0db8b78a73e7f1f17397b373cff19696aa3f5b7397d81,OPTUNA_AUTONOMOUS_R6,"{""activation"":""gelu"",""batch_size"":128,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.15,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":2.5,""hidden_widths"":[96,48,96,256],""huber_delta"":1.1397872944305822,""lambda_phys"":0.0008634698603702236,""learning_rate"":0.00041525644533973587,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":400,""name"":""TRIAL_0098_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""relu_squared"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":128,""synthetic_batch_size"":64,""synthetic_levels"":5,""synthetic_local_span_std"":1.0,""target_transform"":""log1p"",""tau_softplus"":0.03877611469024444,""use_lbfgs"":false,""weight_decay"":1.2004185143074567e-06}",3.019985164656344,0.4279118662228744,0.8130313526590107,0.8273084245337339,0.7089127460567695,0.05588541127234673,4.5573321611476105,85.908203125,83.49609375,16.50390625,0.6603669864512287,predictive_only_robust_score_R6,35409.0,False,C,1791.049675100001,0.0749688096344471,0.44782543182373047,0.07535549402236938
99,COMPLETE,0.7392488478098902,,01f0d0bea5552e41a6de72c5a5174dcd04cd4577c40360b6454bd9e571112ed5,OPTUNA_AUTONOMOUS_R6,"{""activation"":""softplus"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.03,""fourier_dim"":64,""fourier_scale"":0.023054409973665483,""gradient_clip"":2.5,""hidden_widths"":[48,48,96,256,96],""huber_delta"":1.214830526071858,""lambda_phys"":0.0006066939129036738,""learning_rate"":0.002475660374461196,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":150,""name"":""TRIAL_0099_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.0,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":128,""synthetic_levels"":3,""synthetic_local_span_std"":0.25,""target_transform"":""original"",""tau_softplus"":0.06269097994661853,""use_lbfgs"":false,""weight_decay"":2.0183285199963534e-06}",3.05813296885932,0.42956916546853063,0.8108440149343394,0.8302289449213841,0.6922479500039498,0.06253007162328902,4.575171689695768,85.25390625,82.91015625,17.08984375,0.4809092757050523,predictive_only_robust_score_R6,62849.0,False,C,353.1592208000038,0.07096943408250808,0.186532886326313,0.07108260244131089
100,COMPLETE,0.7450247008080128,,8a5dc6dcb5b02c35118ed2c1ab2bc6641edf7841f0ae473d6e10d0023a85ee28,OPTUNA_AUTONOMOUS_R6,"{""activation"":""gelu"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.03,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":10.0,""hidden_widths"":[48,64,96,256,96],""huber_delta"":1.054639472661815,""lambda_phys"":0.0006414423271741492,""learning_rate"":0.002998154515034248,""loss_data"":""huber"",""lr_scheduler"":""cosine"",""max_epochs"":700,""name"":""TRIAL_0100_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":64,""synthetic_batch_size"":128,""synthetic_levels"":7,""synthetic_local_span_std"":1.0,""target_transform"":""original"",""tau_softplus"":0.17070561051336047,""use_lbfgs"":false,""weight_decay"":1.5127224021050294e-06}",3.0094064788118695,0.42988240876975115,0.811451511848543,0.8264772343664535,0.7026300030831486,0.056416225366667336,4.5776860741102485,79.98046875,71.630859375,28.369140625,0.6125077296552585,predictive_only_robust_score_R6,59457.0,False,C,287.0897987999979,0.0684375949203968,0.30377576649189,0.0686324492096901
101,COMPLETE,0.7429820374676995,,0de50349ae403f53a2395597ebfae27d1b47e351077356bcf04e0f0cfcb36517,OPTUNA_AUTONOMOUS_R6,"{""activation"":""softplus"",""batch_size"":256,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.03,""fourier_dim"":32,""fourier_scale"":0.04279017197681816,""gradient_clip"":10.0,""hidden_widths"":[48,160,96,256],""huber_delta"":0.9048072633069328,""lambda_phys"":0.003181211046074246,""learning_rate"":0.009782825675210348,""loss_data"":""huber"",""lr_scheduler"":""cosine"",""max_epochs"":400,""name"":""TRIAL_0101_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.0,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":128,""synthetic_levels"":7,""synthetic_local_span_std"":0.25,""target_transform"":""original"",""tau_softplus"":0.05339701475221131,""use_lbfgs"":false,""weight_decay"":2.2476454904021444e-07}",3.0120488726641765,0.4278523501491029,0.8128213143735235,0.8272843716515077,0.6990385385408504,0.05908528589615354,4.555777754680377,82.59765625,76.7578125,23.2421875,0.38349924852925354,predictive_only_robust_score_R6,51505.0,False,C,597.3363031000026,0.06531293839216232,0.11789353936910629,0.06568798273801804
102,COMPLETE,0.7392567304763018,,c5485f26813803f97ded4f63e74eef0d4551268f1f4d2c82d1c1eebcd7c409a8,OPTUNA_AUTONOMOUS_R6,"{""activation"":""softplus"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.03,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":10.0,""hidden_widths"":[128,32,160,64],""huber_delta"":1.287695279457536,""lambda_phys"":0.0004948484932387554,""learning_rate"":0.0062787273807871,""loss_data"":""huber"",""lr_scheduler"":""cosine"",""max_epochs"":400,""name"":""TRIAL_0102_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":64,""synthetic_levels"":5,""synthetic_local_span_std"":0.5,""target_transform"":""original"",""tau_softplus"":0.06546833408786719,""use_lbfgs"":false,""weight_decay"":0.0}",3.112329412338294,0.4386377324272484,0.803953751775008,0.8202578233691007,0.6973260872616769,0.05611644068935291,4.670225322218604,83.30078125,78.7109375,21.2890625,0.7348263869000211,predictive_only_robust_score_R6,21057.0,False,C,324.4217532999992,0.07395568639039993,0.2579479217529297,0.07408333122730255
